ResourceID,Associated_Monuments,NPRN,Community,Description,Description_Type,ENTER_BY,ENTRYDATE,External_Identifier_Type,External_Source,Geometry,KMSQ,LASTUPDATE,Location_Accuracy,Mapsheet,Name_Type,NMRW_Cultural_Period,NMRW_Evidence,NMRW_External_XRef,NMRW_Heritage_Resource_Type,NMRW_Name,NMRW_RCAHMW_Class,Notes,Old_County,OSGB_Grid_Reference,Possible_Evidence,Possible_Period,Possible_RCCLASS,Possible_Type,Preference_Type,Preferred_Period,Relationship_type,Type Note,Unitary_Authority,UPD_BY,ResourceID
705281,,705281,Tredegar,"Industrial Estate E of A4048 road, Tredegar",English Description,MP,,,,POINT (-3.239221 51.776728),SO1409,,Grid reference taken at a central point within extensive site or complex,SO10NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Sirhowy Hill Industrial Park, Tredegar",,,Monmouthshire,SO1460009400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,df20f690-6dd7-4cd4-b4b0-e5113792959f
705282,,705282,Panteg,"Factory building SW of A4042 and A472 roundabout, Pontypool",English Description,MP,,,,POINT (-3.0242309 51.692031),ST2999,,Grid reference taken at a central point within extensive site or complex,ST29NE,No preference,20th Century,Documents,,FACTORY,"Skewfields, Pontypool",,,Monmouthshire,ST2930099750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,aa766425-9586-4c7b-b5f8-ace5459c81e6
705283,,705283,Penrhyndeudraeth,"Industrial Estate S of A487/A497 roundabout, W of Penrhyndeudraeth",English Description,MP,,,,POINT (-4.0803098 52.925223),SH6038,,Grid reference taken at a central point within extensive site or complex,SH63NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Snowdonia Business Park, Penrhyndeudraeth",,,Merionethshire,SH6025038450,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Merionethshire,MP,604b756b-0ca7-4967-b166-edd0d6380cc5
705284,,705284,Pencoed,"Industrial Estate NE of Junction 35, M4, Pencoed",English Description,MP,,,,POINT (-3.4930392 51.517507),SS9680,,Grid reference taken at a central point within extensive site or complex,SS98SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Pencoed Technology Park, Bridgend",,,Glamorgan,SS9650080900,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,122bd440-2ccf-4930-a64f-0413d0cb9181
705285,,705285,Llansamlet,"Office buildings S of B4625, E of River Tawe, Swansea",English Description,MP,,,,POINT (-3.9123766 51.670135),SS6798,,Grid reference taken at a central point within extensive site or complex,SS69NE,No preference,20th Century,Documents,,OFFICE,"Axis Court, Morriston",,,Glamorgan,SS6785098550,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,8d256a43-0705-4750-87c9-9f93cd56a6fe
705286,,705286,Cwmbran Central,"Industrial Estate E of A4051 at Southville, Cwmbran",English Description,MP,,,,POINT (-3.0168254 51.652083),ST2995,,Grid reference taken at a central point within extensive site or complex,ST29NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Southville, Cwmbran",,,Monmouthshire,ST2975095300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,5f8b425b-4aae-42b0-81b2-b2b0aa234d3b
705287,,705287,Maesteg,"Industrial Estate W of Heol Tywith, Spelter, Maesteg",English Description,MP,,,,POINT (-3.6440132 51.627441),SS8693,,Grid reference taken at a central point within extensive site or complex,SS89SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Spelter Industrial Estate,,,Glamorgan,SS8630093350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,11b3679d-ffcc-44b0-b221-c18664c07dd6
705288,,705288,Trowbridge,"Agricultrual land at Spring Meadows, east of Cardiff",English Description,MP,,,,POINT (-3.0978305 51.504789),ST2379,,Grid reference taken at a central point within extensive site or complex,ST27NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Spring Meadows, Rumney",,,Glamorgan,ST2390079000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,0c6b4e5d-e3c6-4f42-9c4f-53655d3ea1e6
705290,,705290,Bodelwyddan,"Industrial Estate S of A55, W of St Asaph",English Description,MP,,,,POINT (-3.4779441 53.256082),SJ0174,,Grid reference taken at a central point within extensive site or complex,SJ07SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,St Asaph Business Park,,,Denbighshire,SJ0150074250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,7a98f30f-8cac-400c-be44-b1b9cb7d788f
705291,,705291,St Clears,"Small Industrial Estate, originally used as a local authority depot. Located N of Tenby Road, W of St Clears",English Description,MP,,,,POINT (-4.5026929 51.818661),SN2716,,Grid reference taken at a central point within extensive site or complex,SN21NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,St Clears Business Park,,,Carmarthenshire,SN2760016300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,efced7db-5a7c-4012-8c9e-b43acb2f5850
705292,,705292,Bangor,"According to Gwynedd Archaeological Trust, 'The hospital was built in 1913 as a Poor Law Infirmary replacing the hospital in the workhouse. It was requisitioned as a military hospital for the duration of the First World War. In 1930 it became the County Hospital. [...] It had maternity care from 1940. On 1st July 1948 it became part of the NHS and in 1953 the name was changed to St David's Hospital for Women and Children'. It was closed in 1984 and demolished 1994. The area has now been redeveloped and is the site of the St Davids Retail Park. M. Ryder, RCAHMW, July 2022",English Description,MP,,,,POINT (-4.1423683 53.21722),SH5771,,Grid reference taken at a central point within extensive site or complex,SH57SE,No preference,20th Century,Documents,,HOSPITAL,"St David's Hospital, Bangor",,,Caernarfonshire,SH5705071050,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Caernarfonshire,MP,2777277e-ff69-4ec5-9bf9-ed0df4db7155
705293,,705293,Hawarden,"Office buildings and a Hotel, S of A494, Ewloe",English Description,MP,,,,POINT (-3.0536064 53.190472),SJ2966,,Grid reference taken at a central point within extensive site or complex,SJ26NE,No preference,20th Century,Documents,,OFFICE,"St David's Park, Ewloe",,,Flintshire,SJ2970066450,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,85f11ebb-3c55-4f43-b56e-5812035c2f33
705294,,705294,Llansamlet,"Industrial Estate SE of Junction 45, M4 motorway",English Description,MP,,,,POINT (-3.9059486 51.672038),SS6898,,Grid reference taken at a central point within extensive site or complex,SS69NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Central Business Park, Morriston",,,Glamorgan,SS6830098750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,1421faa7-5638-4443-b1b2-de6b3da03b60
705295,,705295,Newtown and Llanllwchaiarn,"Small Industrial Estate, located N of Pool Road, E of Newtown",English Description,MP,,,,POINT (-3.2939124 52.519248),SO1292,,Grid reference taken at a central point within extensive site or complex,SO19SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"St Giles Technology Park, Newtown",,,Montgomeryshire,SO1230092050,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,32c00f35-b0fb-46b3-affc-c85fb9078df3
705296,,705296,Llanfihangel-ar-Arth,Small Industrial Estate on the site of the former Pencader Railway Station (NPRN 34737),English Description,MP,,,,POINT (-4.2666209 52.000783),SN4436,,Grid reference taken at a central point within extensive site or complex,SN43NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Station Road, Pencader",,,Carmarthenshire,SN4450036020,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,8bac8858-6a6f-461a-a3e5-62d3c224f323
705298,,705298,Merthyr Mawr,Industrial Estate on the site of the former RAF Airfield (NPRN 308104),English Description,MP,,,,POINT (-3.6714078 51.507907),SS8480,,Grid reference taken at a central point within extensive site or complex,SS88SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Stormy Down Industrial Estate,,,Glamorgan,SS8410080100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,a5e2b1fa-5c49-4f88-80c8-c44683d3e620
705299,,705299,Sully,"Swanbridge is a small hamlet south east of Sully and south west of Penarth. It once had a slipway and there are records of shipping operating in the area from C16. Kelp was prepared by burning seaweed in pits - 1 ton of kelp from 20 tons of seaweed - and exported. Other exports were local plants, including sea-holly, sent to Bristol for medicines. Main exports in C17 and C18 were cheese, butter, wool, woollen goods and livestock. Coastal trade declined at end of C18 with closure of ferry between Sully and Uphill on the other side of the Bristol ChannelThe first four editions of the 25-inch Ordanance Survey maps (published between 1879 and 1943) show that there was very little change in the area from the late nineteneth century to the mid twentieth century. There are three named properties in the area: The Spinny, Sully House, and Swanbridge. Modern OS maps reveal a dramatic change. In the twenty-first century the hamlet is dominated by two caravan parks: The Spinney Holiday Park and Island View Caravan Park. Amenities include a public house called The Captains Wife, a restaurant called 'On the Rocks ""Pink Floyd"" Bar, and a cafe called 'Seashore Grill.' Sully House has been demolished, and Swanbridge farm appears to have been extensively redeveloped. The Spinney seems to have been replaced by a building known as 'The Manor House.'",English Description,MP,,,,POINT (-3.2017064 51.400362),ST1667,,Grid reference taken at a central point within extensive site or complex,ST16NE,No preference,Multiperiod,Documents,,HAMLET,"Swanbridge, Sully",,,Glamorgan,ST1650067500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,413d4934-1019-4858-bff6-ed630b42d3bc
705300,,705300,Llansamlet,Large Industrial Estate NE of Swansea,English Description,MP,,,,POINT (-3.9166571 51.651631),SS6796,,Grid reference taken at a central point within extensive site or complex,SS69NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Swansea Enterprise Park,,,Glamorgan,SS6750096500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,cce60f76-2eec-442b-b7b1-a7755adedad4
705301,,705301,Llansamlet,"Junction 45 of the M4 motorway is located east of Cwm Rhyderhydceirw, in the north-eastern part of Swansea. It links the M4 with the A4067 (also known as Neath Road to the south and Ffordd Cwm Tawe to the north) and the B4603 (also known as Clydach Road). M. Ryder, RCAHMW, July 2022",English Description,MP,,,,POINT (-3.9031335 51.673883),SS6898,,Grid reference taken at a central point within extensive site or complex,SS69NE,No preference,20th Century,Documents,,MOTORWAY INTERCHANGE,Swansea Vale,,,Glamorgan,SS6850098950,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,ba90f7c3-0495-4e6a-bc6f-d669812a217d
705302,,705302,Tredegar,"Industrial Estate N of A465, NW of Tredegar",English Description,MP,,,,POINT (-3.2807736 51.785274),SO1110,,Grid reference taken at a central point within extensive site or complex,SO11SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Tafarnaubach Industrial Estate, Tredegar",,,Monmouthshire,SO1175010400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,7a14c303-0891-4d62-8645-6d3c9e7918fa
705303,,705303,Llantwit Fardre,Industrial Estate on the site of the former Treforest Tinplate Works (NPRN 1),English Description,MP,,,,POINT (-3.297638 51.575978),ST1087,,Grid reference taken at a central point within extensive site or complex,ST18NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Taff Business Centre, Treforest",,,Glamorgan,ST1017387144,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,0fceb0ae-1b24-43c7-be32-d4ee1ce0ce93
705304,,705304,Talgarth,Small Industrial Estate on the site of the former Talgarth Railway Station,English Description,MP,,,,POINT (-3.2357921 51.995704),SO1533,,Grid reference taken at a central point within extensive site or complex,SO13SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Talgarth Business Park,,,Breconshire,SO1525033750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Breconshire,MP,a448f8d9-0fda-4676-a687-f85f3133e106
705305,,705305,Talgarth,Agricultural land W of Talgarth,English Description,MP,,,,POINT (-3.2380879 51.999726),SO1534,,Grid reference taken at a central point within extensive site or complex,SO13SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Talgarth Site,,,Breconshire,SO1510034200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Breconshire,MP,e459d21f-2c30-48e8-837b-7e494978724c
705306,,705306,Llansamlet,"Industrial Estate S of M4 motorway, E of Morriston, Swansea",English Description,MP,,,,POINT (-3.9109125 51.66971),SS6798,,Grid reference taken at a central point within extensive site or complex,SS69NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Tawe Vale Enterprise Park, Llansamlet",,,Glamorgan,SS6795098500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,bfa04d34-7d58-4ffa-b29b-a12c89b01e58
705307,,705307,Rhymney,"Industrial Estate N of Maerdy Industrial Estate (NPRN 705180), on the site of the former Rhymney Ironworks (NPRN 421366)",English Description,MP,,,,POINT (-3.2864772 51.756439),SO1107,,Grid reference taken at a central point within extensive site or complex,SO10NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"The Lawns Industrial Estate, Rhymney",,,Glamorgan,SO1130007200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,4d41cb72-822a-4ac4-90d7-a8daecc8851b
705308,,705308,Troed-y-Rhiw,"Industrial Estate E of A470, S of Rhydycar, Merthyr Tydfil",English Description,MP,,,,POINT (-3.3741855 51.734315),SO0504,,Grid reference taken at a central point within extensive site or complex,SO00SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"The Willows, Abercanaid Industrial Estate",,,Glamorgan,SO0520004850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,b19b4872-43be-4bf0-a10d-f5fc4f06afdf
705309,,705309,Lisvane,"Agricultural land N of M4 motorway, E of A469, Thornhill",English Description,MP,,,,POINT (-3.2054925 51.544195),ST1683,,Grid reference taken at a central point within extensive site or complex,ST18SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Thornhill, Cardiff",,,Glamorgan,ST1650083500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,1bb4b863-0b8a-4af9-ae39-9c8e6a667957
705310,,705310,Chepstow,"Junction 2 of the M48 motorway, south of Chepstow, links the M48 with the A466 (Wye Valley Link Road) and Thornwell Road. M. Ryder, RCAHMW, August 2022",English Description,MP,,,,POINT (-2.6701951 51.622205),ST5391,,Grid reference taken at a central point within extensive site or complex,ST59SW,No preference,20th Century,Documents,,MOTORWAY INTERCHANGE,"Thornwell, overlooking Junction 2, M48",,,Monmouthshire,ST5370091700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,562ec128-9a72-4153-9464-a01efe91959a
705311,,705311,Kinmel Bay and Towyn,"Industrial Estate W of St Asaph Avenue, S of River Gele, S Towyn",English Description,MP,,,,POINT (-3.5175217 53.29424),SH9878,,Grid reference taken at a central point within extensive site or complex,SH97NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Tir Llwyd Industrial Estate, Towyn",,,Denbighshire,SH9895078550,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,ed49a452-929f-4021-9164-aa68f62b2953
705312,,705312,Cwmbach,"Retail Park N of A4059 and Afon Cynon, E of Aberaman",English Description,MP,,,,POINT (-3.4199501 51.702066),SO0101,,Grid reference taken at a central point within extensive site or complex,SO00SW,No preference,20th Century,Documents,,SHOPPING CENTRE,"Tirfounder Fields, Aberaman",,,Glamorgan,SO0197001324,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,9e1b4ce8-ad09-4aad-9c65-5d73f81b71f5
705313,,705313,Connah's Quay,"Industrial units S of A458, part of the Deeside Industrial Estate (NPRN 705081)",English Description,MP,,,,POINT (-3.0308073 53.238315),SJ3171,,Grid reference taken at a central point within extensive site or complex,SJ37SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Titanium, Deeside",,,Flintshire,SJ3130071750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,b3542574-7cb7-405a-92ef-740744464e89
705314,,705314,Ynysawdre,"Tondu is located nearly five miles north of Bridgend town centre, borderd to the south by Aberkenfig and to the east by Sarn. The first edition of the 25-inch Ordnance Survey map, published in 1877, show that the village was domiated by Tondû Iron Works (NPRN 34119), and other signs of industrialisation include Evanstown Brickworks, a gas works and a station (NPRN 34882) on the Porthcawl and Llynfi branches of the Great Western Railway. There was also a saw mill called Felin Fâch to the east of the village. There were three chapels, all located in the southern part of Tondu: Carew English Baptist Chapel (NPRN 10013); the Welsh Baptist Capel Jerusalem (NPRN 10014) and a Wesleyan Methodist Chapel (NPRN 10019). Little had changed by the time the second edition of the 25-inch Ordnance Survey maps was published in 1899, and the most notable addition to the third edition (published in 1919) was a school, built between Weslseyan Methodist Chapel and Jersualem Chapel. The fourth edition, published in 1942, shows that the Ironworks had been replaced by an engineering works, and the coke ovens immediatley to the west had become a 'coke and by-product works.' Numerous allotment gardens had developed to the south of the village, a Parish Room is noted next to the sawmill, and there is a 'boys club' near the railway station. In the twenty-first century, the village has continued to develop. The bricksworks has been replaced by a Lidl and a street named 'clos gwaith brics'. The area which onces housed the cokeworks, ironworks and engineering works has become a wooded area called 'Tondu Iron Park.' The railway station remains open, although there is only one platform now with no amenities, on the line between Maesteg and Bridgend. An enterprise park has been built on the site of the old colliery, and the Methodist chapel and the Parish Hall remain open. Other amenities in Tondu now include a cricket club, a youth centre, a primary school and a community college (on the site of Adare College), and a public house called the Llyfni Arms, ",English Description,MP,,,,POINT (-3.5949508 51.546739),SS8984,,Grid reference taken at a central point within extensive site or complex,SS88SE,No preference,Multiperiod,Documents,,VILLAGE,"Tondu, Aberkenfig",,,Glamorgan,SS8950084300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,e8d11556-543b-4672-9b1d-24796480045e
705315,,705315,Resolven,"According to Hansard, construction of the stretch of A465 road from Aberdulais to Glynneath was due to start in 1993-1994 'contingent on the availability of trunk roads programme resources during the year.' By April 1996, construction work on the section was ongoing and the tender sum for the contract was £45.7 million (excluding VAT), but it was noted that 'final cost will not be known until the completion and final settlement of the contract'. M. Ryder, RCAHMW, August 2022",English Description,MP,,,,POINT (-3.6992412 51.713428),SN8203,,Grid reference taken at a central point within extensive site or complex,SN80SW,No preference,20th Century,Documents,,ROAD,"Tonna - Blaengwrach A465, Vale of Neath",,,Glamorgan,SN8270003000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,94ad65fe-4934-430e-a625-b814ebe5e07a
705316,,705316,Llanhilleth,Landscaped area W of the site of the former Llanhilleth Colliery (NPRN 421044),English Description,MP,,,,POINT (-3.1226998 51.695627),SO2200,,Grid reference taken at a central point within extensive site or complex,SO20SW,No preference,20th Century,Documents,,LAND RECLAMATION,"Tops Tips, Llanhilleth",,,Monmouthshire,SO2250000250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,6068da51-f120-41f4-8603-28fd94a91c80
